country_name,car_maker_name,car_segment_name,car_type_name,energy,code_age,body_style,total_vehicles
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,2.0043658564766935
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,15.301559971553148
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,10.270724362368515
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,2.8590964170114788
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,33.63720331478711
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,3.381191036410536
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,627.2398063168386
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,825.8234931595721
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,3.2218860721277274
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,2.269469716165359
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,2.0241911554206635
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,9.702610882970662
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,2.1219520076468865
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,2.1992122496772595
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,35.510110872098544
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,7.01605310627297
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,480.7865493126398
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,2.0107878272391018
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,2.2148629909110307
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,17128.40048080632
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,2.2993771840572856
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,7.340281663800271
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,83.64054333882686
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,9.482442658716007
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,144.48176995110288
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,880.6932215729431
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,2.684418251755719
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,2.3056995445016226
Turkey,LAND ROVER,Defender,Defender 110,DIES,11 years and older,4X4,7.137808386996121
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,20.93112178361348
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,267.4499053472855
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,81.34115075834991
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.2078779242468682
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,12.269942512596897
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,26.365169568402678
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,3.6344783851628018
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,11.004947743797251
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,16.92287265582766
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,5.288429218205326
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.0012648322308433
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,85.27388975966649
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,136.97105515448942
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,214.9004325114398
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.0661833604679205
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,4.275540191036729
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,16.518040054886033
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.0002623293424135
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,3.9898895899034037
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.001652074556779
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.078728717556301
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,3.445401923423495
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.0010277328673554
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,5.518256594123719
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.96125509945286
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.000082782152131
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.4261205631872707
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.5572118901664833
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,4.917363180300865
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.1967685933898293
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.107412603322373
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,30.050359408334398
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.057591251661683
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,93.67341674136375
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.3660732109463662
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,3.2624325398958356
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.8212546419412816
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,17.895720423800952
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,5.112210520649345
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,7.865785451607192
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,858.1581101528564
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.0309408495630725
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,772.2926470926259
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,14.241971327173786
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.675895055631342
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.0006363386641723
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,6.727205457776841
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,18.992982816705265
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,3.4844978796791195
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,31.82250226708391
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.8468390040737783
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,29.02083525007841
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,978.9518973824951
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,4.160560198650051
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,5.193416559466934
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,296.51672773539593
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.1571203092585383
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,3.1490359830736554
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.294197677953687
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,6.301300248403448
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,23.62158929518338
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.0003906405904357
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,34.61604607700785
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.000971872374166
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,4.2395961850723864
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,7.403615058819452
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,4.8819820831022716
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.028197108151188
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,3.0605775918331584
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.0045575533156517
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,5.024414726761903
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.1886409545851864
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.3349013112843386
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,7.336015331128791
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,3.236920562515335
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.906979991586399
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,511.4149108067114
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,16.885488973275454
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,7.135524492126488
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.069274689119666
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,8.58004750540422
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,8.012468287211608
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.034357993901311
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,36.83485615254041
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,5240.261543332984
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,158.43636051926134
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,3.509008876479207
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,132.56075094971996
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.437730843905927
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,9.355205272372514
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,70.86055556094462
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.3415215721817138
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,4.112407895886113
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,9.040370630659362
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.31571074963288
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,19.60713400753261
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,5.987561930884469
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.0003548479766304
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.0614037827745793
Turkey,LAND ROVER,Discovery,Discovery IV,DIES,6 to 10 years old,4X4,2.7350004276328366
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,4.318423473971689
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,107339.05256687637
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,6.034651676531633
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,10.128307913221734
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.1423210934715655
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,29.242227784709687
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.3798563113335685
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,5.68373394348988
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,3.024603498383128
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,377.8993460429976
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,87.57269879602318
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.036242016764101
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,27.698955377206204
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,24.147754042978324
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,6.362035469798382
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.5542034795118473
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,9.11524604317318
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.379783440649684
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,7.971495758487892
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.0005796073786373
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,9.533928314875574
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.00233678768959
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,23.68623264530227
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,31.289611987511424
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.0307372478434207
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,15.063038893168567
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.0086993104013526
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,13.004297870727658
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,7.131769437167783
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.00000037043688
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,81.05810929311419
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.1061105172824925
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.0000007177156776
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,3.0307842220631778
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.0087671141044128
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.0164950898804164
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.0017244389306152
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,3.669193652255581
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.0524755674534734
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,4.480689306639667
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,807.7233924950889
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.284607380975692
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,65.48358929607055
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,3.5985999796096935
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,20.246982519816108
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.000008701113004
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,23.639847430837612
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.146930541842505
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.000299524616964
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.853967320128259
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,4.337701933218997
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.8172232629376257
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,20.238974434027032
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.247920924225496
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,20.003403903807722
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,434.18135135871694
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.905593703971674
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.153314664552088
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.3198655159412276
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,3.131590521870107
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,74175.20377595868
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.0274566631439357
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,7557.548952370271
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,22.188753940947162
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.0000000001002554
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.018229539836741
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.5361128019688386
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,4.795301350272742
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,32.22706256610145
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.3690093952267013
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,3.2189247264662844
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,9.134736293193502
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.0083495841423677
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,33.379989503704586
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.8976969645599016
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,22.691065322608445
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,15.299106684336898
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,21.54931241658985
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.146041124016929
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,685.1699771203859
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,57.78392647618023
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.169444928704558
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,256.4862745935766
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,3.1968008502761847
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,3.285645650020184
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,6.1219230361295365
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.060069663560406
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.070617507993081
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,119.77236325344914
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.615844363455004
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.024600430637693
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.784956872047515
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.125103224982933
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.3565675675763695
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,116.17757598063824
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.0022747918423973
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.081822989711441
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,3.0653350376679116
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.2629923633485634
Turkey,FIAT,Linea,Linea,ESS,6 to 10 years old,BERLINE,2.6039202121266616
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,4.1695858539862
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.337474636947051
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,24.1320095736523
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,35.52941584150299
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.2489020751985613
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.129565289883407
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,25.107650791409913
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.040001694304618
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.760160482115181
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,396.37207245527685
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,87.23539904225441
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.1887110731956594
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,44.725986883214574
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,3.8459764048743312
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.0239059186427037
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.0194806966645764
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,1046.6068032450262
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,24.261138640872222
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,3.3819869335526556
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.4158329806108823
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,8.37243945975112
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,23.818542943306994
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,3.401395724196495
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,3.3308160067286896
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,5970.482724565439
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,8.824885806982952
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,10.706066071017561
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,9582.794058089035
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,36.470272962700285
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.799122677236804
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.020106795396548
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.104718259702823
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,11.970048143399767
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,4.608578426198427
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,311.9979516172425
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.0452611856764964
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,19.137304678865206
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,5.3154258311056015
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.003492576099574
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,467.6830956678893
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,1003.053129796955
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,10.551568170842382
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,33.229192567938156
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.5487395678766007
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,278.0513155392345
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,47.77316670207386
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.0867507735966107
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,37.79369419901908
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.9913476192385002
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,7.702397568468633
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2814.664070511996
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.0007983848932516
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.2063113201569027
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,4.384289137295123
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,8.970712572741744
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,7.551185513516636
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.0341107421517823
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.2940516257029095
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,3.4911667333498677
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,201.15141802387137
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,12542.986200691827
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.1677793084157337
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2101.7098187186134
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,33.87695517782733
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.338236649562247
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,5.166970501696587
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,6.072024251803919
Turkey,HYUNDAI,i20,i20 I,DIES,11 years and older,BERLINE,2.032679889378594
